student_id,student_name,label,image_number,lighting,occlusion,attendance,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
S001,Student_001,0,11,Low,Masked,Present,0.551021,-0.527314,0.767595,1.327623,-0.392738,-0.058228,1.950698,0.773816,-0.376824,1.053225,-0.391192,0.314775,0.411615,-2.441509,-1.498915,-0.44794,-0.625905,0.516202,-0.949561,-1.779593,1.402942,-0.480932,-0.106629,-1.248175,-0.043411,0.229324,-1.509758,0.509079,-0.241649,-0.474629,-0.641912,1.856685,-0.248967,-0.863227,0.78626,-1.094984,-0.057384,-2.090908,-1.111472,0.085011,1.256556,0.051477,-0.048243,-0.021326,-1.904032,-1.248087,-0.918336,1.435897,0.178061,-0.99558,0.15481,-0.329717,-0.214289,1.213504,1.649451,1.29379,-0.531999,-0.131454,0.564772,0.810189,-0.724634,-0.186671,-1.15739,-1.332175,1.021442,1.642832,-0.045488,1.446792,0.019129,-0.703218,0.146349,0.978076,-0.06063,1.528119,-2.16571,1.011146,-0.220209,0.25722,0.458071,-1.81294,-0.287617,0.069281,1.366232,-0.191646,-0.243118,-0.038784,0.768747,-0.007134,-0.487494,-0.017264,0.194028,0.924364,-0.841864,-0.806073,-0.238028,-1.623325,-0.054855,-0.600623,-0.003141,0.297088,-0.916993,-0.557774,-0.523378,-0.661645,-0.460801,0.494588,2.11601,0.542658,0.227504,-0.135548,-2.182166,-0.274578,-0.007713,2.573452,0.081714,0.060594,0.413095,-1.250015,1.136413,0.52777,0.06376,-0.644174,1.623847,-1.486249,0.606954,2.345237,-1.4593,-0.725014
S001,Student_001,0,12,Low,None,Present,0.163594,0.031852,0.247741,2.247467,-0.210155,-0.129765,1.336687,0.672855,-0.597502,0.38001,-0.273529,-0.600603,0.547213,-1.114326,-1.81358,-0.516593,-0.898987,0.857699,-0.932818,-1.661009,1.085747,-0.243171,-0.066986,-0.821745,-0.013424,-0.199389,-1.364222,0.397829,-0.181471,-0.27459,-0.795879,1.834614,-0.202043,-0.876968,0.609835,-1.373974,0.557444,-2.19018,-1.762024,0.225359,0.630325,0.324793,-0.020407,-0.310679,-1.496835,-0.940602,-0.435635,1.321508,0.051584,-1.764659,0.635601,-0.233455,-0.28408,0.441234,0.481769,0.991476,-0.730446,0.101314,0.687707,1.136568,-0.249557,-0.243205,-1.472069,-1.16089,1.107298,1.553148,0.178132,0.875206,0.281972,-0.500092,0.197443,1.383321,0.053569,1.792915,-2.679604,0.472946,-0.133694,-0.237906,0.149217,-1.915197,-0.063283,0.358856,1.557411,-0.531778,-0.463874,-0.072054,0.558699,0.252176,-0.519943,0.433193,0.634954,1.035832,-0.943665,-0.148729,-0.310816,-1.372257,0.838483,0.366291,-0.085985,-0.82117,-1.46499,-0.028854,-0.370065,-1.474292,-0.310794,0.701857,2.049931,-0.077386,0.087965,-0.197659,-2.117585,-0.635416,0.289308,2.84036,-0.647896,0.674703,-0.065619,-0.801138,1.154208,0.792596,0.902762,-1.146407,1.761197,-1.738265,0.466237,2.347735,-1.143295,-0.333038
S001,Student_001,0,13,Bright,None,Present,0.196615,-0.341588,0.801861,1.576904,-0.128964,-0.087381,1.769629,1.100345,-0.346529,0.470183,-0.261646,0.104235,0.202172,-2.205639,-1.392794,-0.598402,-1.664632,0.568474,-1.068623,-1.439464,1.565243,-0.168626,0.280364,-1.555394,-0.390451,0.033059,-0.92935,0.560308,-0.88127,0.034101,-0.762496,2.094696,0.096689,-0.506256,0.755505,-1.325639,0.203038,-2.050624,-1.088203,-0.288032,0.422362,-0.148973,0.169444,0.21208,-1.509857,-0.770491,-0.439623,1.405686,0.065412,-1.691529,0.616643,-0.234754,-0.620048,0.91199,0.22003,1.134643,-1.03544,-0.858402,0.484624,1.387643,-0.520409,0.100203,-0.622651,-0.801732,1.304515,1.578878,-0.04938,0.522943,0.287817,-0.898094,1.012678,1.485271,0.001135,1.730089,-2.606664,1.330418,-0.099748,-0.240625,-0.13098,-2.383576,-0.403203,0.346002,1.349103,-0.725997,-1.230389,-0.526689,0.463986,0.556768,-0.505028,0.076002,0.004315,0.742998,-0.606301,0.074473,-0.95466,-1.429007,0.24808,0.462457,0.069072,-0.460178,-1.511087,-0.659453,-0.019912,-0.795884,0.409071,0.385853,1.673664,-0.279537,-0.283392,-0.549687,-1.838633,0.126104,-0.414127,2.731754,-0.337279,0.345585,0.448954,-0.899626,1.062264,0.484575,0.145487,-1.125133,1.339455,-1.698005,0.54748,2.213511,-1.057993,-0.761299
S001,Student_001,0,14,Low,None,Present,0.849567,-0.658459,0.709706,1.750711,-0.119692,-0.043158,1.596718,0.543999,-0.978604,0.348889,0.340015,-0.611425,-0.345855,-1.693485,-1.46828,-0.17609,-0.871538,0.567928,-0.355959,-1.635946,1.182494,-0.554152,-0.012203,-0.994721,-0.385962,0.25753,-1.696786,0.167742,-1.151336,0.05968,-0.126013,2.086148,-0.309533,-0.613104,0.746568,-1.585181,-0.080458,-2.088717,-1.313312,0.148458,0.314666,0.535363,-0.16083,-0.51523,-1.145431,-1.074866,-0.949306,1.438868,0.911035,-1.901669,0.310293,-0.729082,-0.675274,0.468965,1.000361,1.054058,-1.168661,-0.417756,-0.209871,0.869049,-0.507204,-0.116964,-1.034462,-0.92503,0.350626,0.910357,0.086677,0.391845,0.416626,-0.999208,0.83324,1.613172,-0.101573,1.93296,-2.938766,0.55988,-0.291389,-0.558519,0.110095,-1.839383,0.068755,-0.190305,1.426335,-0.85072,-0.87008,0.198492,1.002961,0.598591,0.058447,0.851475,-0.037297,0.585895,-0.711096,-0.497974,-0.849465,-1.391237,0.375886,0.79179,-0.103415,-0.150551,-1.615016,-0.158694,-0.3801,-1.154055,-0.165327,0.521208,1.962768,0.488347,-0.176867,-0.327269,-1.726835,-0.244095,0.132372,1.737319,0.622423,0.220632,0.323475,-1.269747,1.267232,1.199509,1.140774,-0.970724,1.362218,-1.100781,1.28683,2.24814,-0.403417,-0.638722
S001,Student_001,0,15,Bright,None,Present,0.205217,-0.55215,0.459673,1.781748,0.051784,-0.080211,1.796742,0.922288,-0.661919,0.672137,-0.223295,-0.239442,0.598636,-1.700789,-1.619483,-0.241242,-1.020787,0.049685,-0.956944,-1.635774,1.263095,-0.269132,-0.170198,-1.517137,-1.112467,0.174911,-1.150632,0.130571,-0.402865,-0.010423,-1.083975,1.623461,-0.24424,-1.339682,1.071387,-1.278991,0.129509,-2.560829,-1.137561,-0.174916,0.756446,0.254581,0.292549,-0.69375,-2.384376,-0.664689,0.079515,1.428806,0.406516,-1.910531,0.566221,-0.677146,-0.534015,0.763317,1.349062,1.759178,-0.721493,-0.461901,0.323591,0.444822,-0.687588,-0.308444,-1.263561,-1.1505,0.5658,1.692549,-0.071948,1.000743,0.263268,-0.598563,0.608925,1.277898,-0.233261,1.473526,-3.023506,0.576125,-0.055819,-0.036691,0.170529,-1.929492,0.035598,0.315901,1.595033,-0.549237,-0.728885,-0.676585,0.183757,0.288467,-0.102936,0.791132,0.386697,1.339484,-0.675456,-0.268467,-0.577404,-1.558337,0.480852,0.622221,-0.03672,-0.369644,-1.415212,-0.240283,-0.775871,-1.491132,-0.326447,0.037837,1.733744,0.130244,0.121576,0.361294,-1.820748,0.063628,0.246892,2.121592,0.119373,0.278818,0.166432,-1.490235,0.676695,0.9973,0.903955,-1.180003,1.141895,-1.064221,0.230034,2.683258,-1.260723,-0.37478
S001,Student_001,0,16,Normal,None,Absent,-0.02644,-0.102559,0.190093,1.182885,-0.299564,-1.02578,1.812907,0.044468,-0.492686,0.547066,-0.301999,-0.478234,0.847335,-1.848385,-1.408834,-0.779326,-0.976604,0.778518,-0.979333,-1.354633,1.759905,-0.448445,-0.58094,-1.348076,-0.247782,-0.294511,-0.949928,0.578788,-1.282688,-0.57258,-0.720455,1.798391,-0.236438,-1.296812,1.32399,-1.253111,0.00035,-1.972021,-1.167059,0.212349,0.676748,-0.023637,-0.314288,-0.480446,-1.376878,-1.018098,-0.342658,1.481021,0.44133,-1.873916,-0.065354,0.08835,-1.027927,0.866245,1.222555,0.86025,-0.918111,-0.859926,0.430283,1.161523,-0.805898,-0.232405,-1.094976,-1.020835,0.813667,0.868344,-0.230991,1.070921,0.614095,-0.830411,1.017691,0.969695,-0.204936,1.539734,-2.67997,0.45226,0.221406,-0.187679,0.106149,-1.888016,-0.346805,-0.128096,1.262902,-0.471154,-0.75967,-0.489343,1.080015,0.154407,-0.521756,0.684895,0.071611,0.595648,-0.9905,-0.078406,0.025633,-1.11093,0.365767,-0.099885,0.003208,0.234089,-1.229824,-0.482889,-0.154127,-1.183096,-0.369987,0.078793,2.027057,0.388809,0.211403,-0.336325,-1.924696,-0.172488,-0.178621,2.56494,-0.419759,-0.168358,-0.437946,-1.649656,1.217076,0.797055,0.821188,-0.733068,1.760382,-1.579531,0.7088,1.716571,-0.576923,-0.939747
S001,Student_001,0,17,Low,None,Present,0.500996,-0.424446,0.525578,1.728925,-0.202385,-0.058813,2.172145,0.298162,0.015689,0.573867,-0.733053,-0.864824,0.185226,-1.636785,-1.763183,-0.108941,-1.448184,0.310621,-1.283742,-1.303214,1.731715,-0.352005,-0.713736,-1.365064,-0.413361,0.232211,-0.780259,0.054382,-0.396574,0.066059,-1.135283,1.948174,-0.164751,-1.082168,0.926848,-1.367012,0.006151,-1.949424,-1.65436,-0.128886,0.942279,-0.17327,0.084245,-0.162326,-1.996264,-0.923114,-0.102406,0.762773,0.204297,-1.624422,0.559101,-0.460544,-0.856175,1.038387,1.552669,1.224938,-0.813622,-0.551692,0.08213,1.132299,-0.353655,0.234821,-0.9112,-1.647131,1.12811,1.056822,-0.187202,1.078593,0.960336,0.287856,0.543413,1.483078,0.124526,1.83094,-2.715945,1.360466,0.156068,-0.149684,0.291538,-1.861093,0.03201,0.171937,1.310404,-0.848316,-0.676643,-0.268076,1.052734,0.831099,-0.531439,0.71389,-0.230433,0.852515,-0.493392,-0.072932,-0.480298,-1.484995,-0.159242,0.153947,0.272228,-0.062026,-1.265171,-0.405713,-0.340596,-1.000374,0.048363,0.530343,2.033792,0.016767,-0.388452,0.2547,-2.062422,-0.285347,0.268274,2.345638,0.12562,0.486649,0.170359,-1.578465,1.506406,0.830308,0.680249,-0.866371,0.869924,-1.279255,0.278046,1.784655,-1.447244,-0.232491
S001,Student_001,0,18,Normal,None,Present,0.285618,0.14133,1.191692,1.3258,-0.363825,-0.283133,1.74153,0.721389,-0.053297,0.886547,-0.819056,-0.309439,0.698064,-2.061715,-1.813197,-0.720699,-1.164954,-0.186288,-1.306519,-1.389062,1.919728,-0.409785,-0.125299,-0.914292,-0.87686,-0.38745,-1.399548,0.176863,-1.124875,-0.330106,-0.317173,1.466492,0.012776,-0.93893,0.79753,-1.165136,0.268062,-2.203489,-0.878611,0.571188,1.09544,0.475471,-0.588142,-0.023285,-1.281842,-1.180801,-0.525112,1.14016,0.842913,-1.545623,0.064714,0.123534,-0.663788,0.534924,0.932864,0.444214,-0.872148,-0.159967,0.215648,1.101681,-0.738492,-0.227937,-1.011373,-1.139308,0.330886,1.224538,0.431229,0.855799,0.366378,-0.671146,0.831868,1.925147,0.206433,1.272671,-2.51199,0.992285,-0.122534,-0.560162,0.603265,-2.07781,0.264821,0.656241,1.600257,-0.382511,-1.228619,-0.439725,1.340508,0.533153,-0.483459,1.026849,0.041565,0.782778,-0.655904,-0.097722,-0.907446,-1.378054,0.539224,0.180163,0.337203,-0.042231,-0.772956,-0.645826,-0.093502,-1.107474,-0.645896,-0.206608,2.047683,0.229852,0.113835,-0.606497,-2.125887,-0.025286,0.298181,2.458281,-0.116743,0.188708,0.490055,-1.474153,0.933051,0.604226,0.953843,-1.221045,1.44351,-1.352378,0.37855,2.289449,-1.29288,-0.90142
S001,Student_001,0,19,Bright,None,Present,0.091392,-0.535002,0.792248,1.687209,-0.069488,-0.310624,1.541577,0.865799,-0.443706,-0.12323,-0.532358,-0.721152,0.294526,-1.017703,-1.614673,-0.656346,-0.736291,0.459054,-0.781996,-1.230249,2.082612,-0.565043,0.209618,-1.702663,-0.377729,-0.164683,-1.276204,0.287171,-0.307894,-0.016157,-0.975422,1.868758,-0.226371,-1.435262,0.75744,-1.313388,0.936879,-1.829782,-1.741471,0.027429,1.044882,0.797901,-0.591443,-0.865081,-0.917232,-0.60296,-0.721127,1.217511,-0.447106,-1.762028,0.42243,-0.107801,-0.981091,0.637382,0.753372,1.007895,-1.107821,-0.431643,0.032519,1.170886,-0.221639,-0.256045,-1.094864,-1.630784,0.722623,1.341179,0.714228,0.669943,0.800889,-0.346062,0.445587,2.065623,0.075806,1.681391,-2.635681,1.188973,0.415988,-0.486711,-0.304013,-2.048463,-0.459683,0.338055,1.849125,-0.655461,-0.821341,-0.48435,1.169931,-0.345316,-0.71177,0.576653,0.457101,0.821074,-1.265019,-0.141749,-0.582717,-1.820415,0.108817,0.205698,-0.17631,-0.896257,-1.146251,-0.038183,-0.147258,-1.143583,-0.221733,0.402094,2.065824,0.37508,0.037298,-0.049847,-1.781587,0.410233,0.271582,2.699959,-0.167213,0.724685,0.088217,-1.427004,1.563834,0.961304,0.658119,-1.053235,1.491767,-1.262896,0.646045,2.283848,-0.480549,-0.244835
S001,Student_001,0,20,Low,None,Present,0.468995,-0.5034,0.351339,1.803,-0.423247,-0.536554,1.351787,0.561219,-0.21428,0.495537,-0.87513,-0.456416,0.308642,-2.057081,-1.378152,-0.688569,-0.68033,0.493282,-0.630042,-1.741869,1.495142,-0.241625,-0.359074,-1.09323,-0.789603,-0.071948,-1.454988,0.586054,-1.058418,-0.106331,-0.288352,2.013432,0.200291,-0.829847,0.537718,-0.790423,0.070841,-1.979586,-1.427977,0.344324,0.577055,0.191443,-0.486251,0.048296,-1.2773,-0.807522,-0.601383,1.250511,0.13143,-1.725431,0.672504,-0.628459,-0.566342,0.706394,1.001798,0.780143,-0.474778,-0.488483,-0.212348,1.167705,-0.839565,0.021905,-0.705864,-1.007282,1.133949,1.962255,0.218018,1.102705,0.85182,-0.118687,0.892027,1.390394,-0.442032,1.398686,-2.408653,0.86965,0.025103,-0.130863,-0.349481,-1.945218,0.115865,0.521907,1.685437,-0.039058,-0.828337,-0.697685,1.272257,0.680087,-0.362273,0.465156,0.097491,0.585613,-0.368169,-0.004367,-0.785613,-1.203225,0.417351,-0.045537,-0.356687,-0.122539,-1.534682,0.125339,-0.056935,-0.660169,-0.004362,0.803311,2.140141,0.324508,-0.036528,0.844138,-2.249726,-0.120277,-0.436188,2.624882,-0.147028,0.53113,-0.556431,-0.834806,0.900592,0.707231,1.070503,-0.831007,1.502377,-1.162097,0.715494,2.088123,-1.040477,-0.502734
S002,Student_002,1,1,Normal,Partial,Present,0.483627,0.884963,0.118868,1.632612,-1.141664,0.320942,-0.292094,-0.66038,-0.190428,-1.675889,-0.662104,-0.186023,-0.711332,-0.016324,-0.186623,0.140421,0.739513,-0.27262,-1.363801,-0.934508,-0.70649,-0.124545,-0.564344,-0.741534,-0.50879,0.382023,0.62445,-0.168662,-0.628648,-0.703197,-0.089848,-0.867685,0.600654,-1.710194,-0.394498,0.365521,0.65727,2.988669,0.610546,-1.140716,-0.362236,-1.489656,0.182214,-0.391255,0.734196,-0.618405,-0.608611,-0.753299,2.037823,-0.461191,2.024701,0.757001,0.579284,0.024426,0.41936,-2.825013,-0.334952,0.356016,0.312901,-1.171968,0.087597,2.160407,0.962217,0.462205,1.231107,-0.437474,-1.363186,-1.256354,1.315535,-0.45657,-0.402077,-0.616805,2.271062,1.548303,2.324532,-0.330151,-0.250557,-1.435625,0.903258,-1.18837,-0.193719,-0.50112,-0.315458,-0.805536,-0.228763,-0.793017,-0.385225,0.893277,-1.025657,0.602247,1.437707,-0.426579,-1.214385,-0.518539,1.142913,0.222119,-0.870275,1.20738,-0.647374,0.861995,0.430218,-0.371471,-1.124161,-0.863437,0.612143,0.856452,-0.537055,0.411809,-2.659369,-0.842733,-0.155141,-0.343377,-0.76954,-1.068424,0.438004,-0.65152,-1.913424,-2.262038,-0.634956,0.855426,-3.133654,-0.918866,-0.701328,1.699851,-0.840826,-0.466658,0.005909,-1.965044
S002,Student_002,1,2,Normal,None,Present,0.015503,0.149445,0.089616,0.3987,-0.415608,0.390686,-0.213909,-0.90073,-0.520971,-1.642345,-0.442981,-0.268883,0.26086,-0.091772,-0.102204,0.267473,0.954519,-0.921868,-1.149252,-0.89582,-0.552139,-0.541007,-1.425585,-0.952966,-0.335131,0.309712,0.126624,-0.143471,-0.552563,-1.013337,-0.352225,-1.384512,0.920332,-1.399887,-0.409288,0.097292,0.070721,2.588149,-0.010158,-1.091731,-0.049534,-1.470799,-0.076327,-1.305962,1.021455,-0.626319,0.294357,-0.206721,2.178188,-0.489719,2.429514,0.919435,0.969981,0.217947,0.304218,-1.845464,-0.23332,1.221602,-0.118536,-1.055805,0.167266,1.640088,1.443295,-0.203984,1.656511,-1.165807,-1.501989,-1.453845,1.495192,-0.299676,0.208906,-0.507484,2.29654,1.272314,2.622781,-0.301349,0.317655,-1.617556,1.861643,-0.841458,0.349826,-1.442863,-0.803373,-1.145835,-1.282318,-0.160727,-0.646616,0.731786,-0.656032,0.077745,0.965818,-0.58062,-1.05772,-0.127218,1.067627,0.041926,-0.709385,0.45201,-1.077248,0.525367,0.300978,-0.332265,-0.893311,-0.877358,0.331816,1.530358,-0.608259,0.307233,-1.983712,-0.606928,-0.551207,-0.807398,-1.242358,-0.387451,0.219668,0.046692,-2.427297,-2.099721,-0.243792,0.376982,-2.92475,-0.303218,-0.335549,1.223713,-0.98066,0.199982,0.344465,-2.363077
S002,Student_002,1,3,Normal,None,Present,-0.058398,0.330961,-0.404841,0.487563,-0.117837,-0.102511,-0.38781,-0.609807,-0.314501,-1.756998,-0.837463,-0.810424,-0.373157,-0.194081,-0.090751,0.354651,0.590793,-0.467291,-1.59834,-0.809236,-0.787868,-0.577652,-1.210032,-1.446537,-0.163527,0.336115,0.888556,-0.40078,-0.744099,-1.025935,-0.265499,-0.449256,0.214091,-1.517757,-0.091744,0.849993,0.060929,2.90673,1.034296,-1.189347,-0.555976,-2.340249,0.133214,-1.398001,0.803695,-0.418346,-0.061213,-0.507924,1.805538,0.062417,1.546862,0.611053,0.250269,0.617791,0.663917,-1.792305,0.076165,0.491746,0.45127,-0.948218,0.168282,2.238645,0.749905,-0.219338,0.730858,-0.150063,-2.018914,-0.697217,1.97405,-0.065432,-0.158259,-0.5962,1.650081,2.000845,2.452585,-0.170751,0.170252,-2.124385,1.155679,-0.594354,-0.167361,-1.040459,-0.286634,-1.213739,-0.552462,-0.257748,-0.544519,1.693855,-1.605443,0.53816,1.166119,-0.28162,-0.585527,-0.450471,1.248424,-0.363263,-0.35024,0.573324,-0.910694,0.998795,0.518893,-0.263382,-1.102906,-1.100347,0.890838,1.659881,-0.708741,0.472188,-2.358411,-0.232791,0.168566,-0.327318,-1.200003,-0.781182,0.361627,0.006618,-2.302932,-2.382588,-0.342443,0.674027,-3.022387,-0.093097,-0.175188,1.428627,-0.361142,0.549206,-0.117254,-2.121557
S002,Student_002,1,4,Bright,None,Present,-0.163507,0.641813,-0.118479,0.269019,-0.525883,-0.114044,0.114828,-0.719222,-0.345358,-1.244225,-0.736468,-0.774656,0.105607,0.101059,-0.299454,0.359712,0.599439,-0.551778,-0.683586,-0.83118,-0.176486,-0.106003,-0.770032,-0.971115,-0.232612,0.61326,0.457165,-1.078857,-0.099423,-0.821767,-0.120253,-0.920474,1.339534,-1.978525,-0.615621,0.326693,0.537982,3.376554,0.54701,-1.385177,0.495795,-1.782087,-0.331913,-1.156874,1.166289,-0.477891,-0.013243,-0.249607,1.498205,0.088604,1.67681,1.463354,0.661688,0.092662,-0.213828,-1.684995,-0.391137,0.798488,0.180962,-1.102066,0.314709,1.351653,1.67466,-0.235718,0.274574,-0.720039,-1.638464,-1.21811,1.536475,-0.172517,-0.2978,-0.448144,1.528928,1.632542,1.599293,-0.364845,0.017289,-1.588456,1.412935,-0.879793,0.691819,-1.432636,0.008983,-1.071051,-0.556117,-0.385864,0.185106,0.670649,-1.643884,0.667655,0.967947,-0.621673,-1.053244,-0.338136,0.927608,0.39704,-0.506977,0.27956,-0.803531,0.757859,-0.145207,-0.031897,-0.783125,-0.469461,0.571993,0.991468,-0.698596,0.699563,-2.318248,-0.716707,-0.097566,-1.254495,-1.163403,-0.616014,0.652936,-0.092185,-2.25199,-2.370081,-0.278317,0.587738,-2.959524,-0.230136,-0.358375,1.144279,-0.415435,0.235157,0.931319,-1.971043
S002,Student_002,1,5,Normal,None,Present,0.050685,0.699421,0.563853,0.205123,-0.681464,-0.240574,0.046361,-0.684238,-0.564562,-1.708269,-0.67336,-0.308042,-0.128427,-0.116036,-0.594568,0.798624,0.950288,-0.234406,-1.069941,-0.711648,-0.347239,0.051946,-0.613321,-1.325491,0.22561,0.448138,0.767153,-0.940314,-0.79949,-0.838884,0.012217,-1.032665,0.615423,-1.309278,-0.151009,-0.041195,0.150382,2.451544,0.23349,-1.128139,-0.238758,-2.152787,-0.118896,-1.001238,0.036556,0.066351,0.209865,-0.748448,1.744497,-0.672739,2.341274,1.383338,0.529075,0.675792,0.446383,-2.32869,-0.40243,0.884736,-0.185261,-1.470786,-0.079824,1.679842,1.262569,-0.380186,0.736344,-0.751882,-1.410527,-1.55616,1.908966,0.141912,-0.334038,-1.080779,1.795743,1.606704,1.915601,-0.313611,0.754683,-1.317164,1.199565,-1.647059,0.11867,-1.16134,-0.440007,-0.997857,-0.454425,0.041424,-0.303618,0.818907,-1.159808,0.113539,1.572151,-0.70139,-0.704352,-0.215165,1.02919,-0.217632,-0.434322,0.465575,-0.95222,0.521279,0.774854,-0.570841,-0.324974,-1.410972,0.665248,1.37161,-0.875975,0.585705,-1.703171,-1.249663,0.119765,-1.657665,-1.226206,-0.17903,0.117658,-0.539493,-2.297613,-1.500328,-1.15637,0.142294,-2.298275,0.057581,-0.557277,1.016622,0.243731,0.861322,0.344941,-2.374287
S002,Student_002,1,6,Low,None,Present,-0.233253,0.950469,0.15084,0.988337,-0.319346,0.051953,-0.284503,-0.014127,-0.296217,-1.732195,0.051701,-0.727147,-0.810402,-0.20563,-0.062285,0.411075,1.172696,-0.922227,-1.183951,-1.150076,-0.754568,-0.370473,-0.514217,-0.659946,-0.282295,-0.571824,0.583587,-0.542482,-0.132135,-0.871255,0.344488,-0.730927,1.040767,-1.91749,-0.316327,0.5491,0.012176,2.45603,0.160994,-1.228819,0.061304,-2.326689,-0.547391,-0.274232,0.697861,-0.489536,-0.56351,-0.607321,1.523149,-0.79017,2.233633,1.168921,0.44986,0.668559,0.964785,-1.70145,-0.134979,0.904843,0.145952,-1.514366,-0.135395,1.839373,1.104732,-0.171744,0.951505,-0.021325,-2.043671,-0.696712,1.800428,-0.038249,-0.485408,-0.807643,2.072047,1.682221,2.520093,-0.369206,0.52366,-1.200319,1.448342,-1.042701,0.331366,-1.343743,-0.429538,-0.350513,-0.601214,-0.9774,-0.754437,0.299505,-0.717784,0.449773,1.067548,-0.938614,-0.967907,-0.422008,1.212547,0.216835,-0.128785,0.27605,-1.554749,0.334266,0.4017,-0.526412,-0.926188,-1.022891,0.831889,1.052891,-0.75051,0.673572,-2.256522,-0.457654,0.068387,-0.867154,-1.276825,-0.298847,0.958398,-0.184681,-2.552138,-2.111969,-0.309907,0.27313,-2.786175,-0.397534,-0.165334,1.620965,-0.139961,0.255108,0.261833,-2.347155
S002,Student_002,1,7,Normal,None,Present,0.233759,0.842206,-0.011653,0.409668,-0.158917,-0.221582,-0.541723,-0.864637,-0.123166,-1.179854,-0.310225,-0.540036,0.489377,-0.162065,0.320853,0.433927,1.034525,-0.397925,-0.837742,-0.724834,-0.225544,-0.446447,-0.94152,-1.196334,-0.176182,0.11461,0.914581,-0.121638,-0.687894,-1.177775,-0.073552,-0.756145,0.415758,-1.380206,-0.23241,0.312941,-0.246938,2.298289,0.434103,-1.643833,0.208327,-1.823692,0.892328,-0.140681,0.860956,-0.581441,0.181909,-0.124606,1.247443,-0.857155,1.645947,0.988973,0.631129,0.689665,0.033888,-2.622516,-0.021479,0.596699,-0.654444,-1.361671,0.185548,1.667488,1.109537,-0.109813,0.840274,-0.770921,-1.918276,-0.768082,1.659392,-0.223575,-0.541929,-0.354289,1.251017,1.679502,2.647438,-0.601285,0.119846,-1.417911,1.852787,-1.302247,0.0091,-1.687979,-0.557835,-0.22464,-0.524668,-0.545806,-0.451644,0.830006,-1.348767,0.467525,1.285688,-0.507912,-1.010529,0.160528,1.379136,0.028231,-0.230667,0.334605,-1.336893,0.453449,-0.122713,-0.166346,-1.387929,-1.255214,-0.087859,1.20316,-0.682404,0.360378,-2.3998,-0.936288,0.108252,-1.074849,-0.841599,-0.933354,0.346512,0.203654,-2.062381,-2.244424,-0.529705,0.385487,-2.745141,-0.597413,-0.575548,1.451966,-0.683029,0.078225,-0.275306,-2.610648
S002,Student_002,1,8,Normal,Partial,Present,0.099444,0.550948,0.400147,0.459636,-0.279316,0.193691,-0.156838,-1.105265,-0.242967,-1.771293,-0.642205,-0.313263,-0.296426,-0.117865,0.105427,0.439198,0.995558,-0.814573,-0.808767,-1.211698,-0.128047,-0.794741,-0.884118,-1.39541,-0.372423,0.439972,0.220211,-0.889818,-0.83357,-0.530643,0.057842,-1.17374,0.440199,-1.431338,-0.443065,0.199951,-0.050554,2.385536,0.704797,-0.501884,-0.391023,-1.354764,-0.226817,-0.672962,1.338454,-0.593063,-0.215148,-0.395234,1.405866,0.022876,1.8754,0.640827,0.300816,-0.046306,0.232946,-2.006884,-0.597271,0.831518,0.092978,-1.469231,0.146413,1.461964,1.547907,-0.02546,1.415026,0.357758,-1.844945,-1.053185,1.489016,-0.095282,0.154407,-0.495681,2.01851,1.585181,2.404213,0.293792,0.223526,-2.017603,1.700105,-1.417591,0.173841,-0.861193,-0.499648,-0.867778,-0.78064,-1.409091,-0.338773,0.757448,-0.650862,0.33995,1.055622,-0.193135,-0.37258,-0.296234,1.537819,0.027515,-0.48332,0.655299,-0.866858,0.867816,0.30881,0.020301,-0.875914,-1.057389,0.368516,1.810977,-0.859903,0.845877,-2.427667,-0.438246,0.058066,-0.423315,-1.132827,-0.946979,0.25724,0.312112,-2.503479,-2.897225,-0.588935,0.742543,-3.051647,-0.245351,-0.837021,1.34437,-0.159217,0.026749,0.195711,-1.766074
